"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.307104438E2,5.162311939E1,6.974606040E0,4.235521529E1,8.708752441E1,2.740000010E0,2.471999969E2,1.780816753E0,4.557601929E0,2.608366966E0,2.200000000E1
9.317089200E2,5.162310856E1,6.974567930E0,4.253550964E1,8.726782227E1,2.579999924E0,2.360000000E2,1.783570758E0,4.786701202E0,2.653680801E0,2.200000000E1
9.327105238E2,5.162313107E1,6.974584570E0,4.306248031E1,8.779473877E1,5.600000024E-1,7.819999695E1,1.785749329E0,4.307898521E0,2.612254143E0,2.200000000E1
9.337120076E2,5.162312988E1,6.974616070E0,4.350697223E1,8.823925781E1,1.559999943E0,1.468999939E2,1.792469258E0,4.569060802E0,2.528803587E0,2.200000000E1
9.347106445E2,5.162309143E1,6.974540970E0,4.440577943E1,8.913812256E1,8.939999580E0,2.381000061E2,1.795725570E0,3.830503464E0,2.500000000E0,2.200000000E1
9.357083671E2,5.162308468E1,6.974495070E0,4.526504677E1,8.999737549E1,5.190000057E0,2.612000122E2,1.801697326E0,3.790092468E0,2.500000000E0,2.200000000E1
9.367076892E2,5.162313619E1,6.974470590E0,4.540608672E1,9.013824463E1,7.119999886E0,3.443999939E2,1.806714422E0,3.790092468E0,2.500000000E0,2.200000000E1
9.377083505E2,5.162317715E1,6.974501070E0,4.696606061E1,9.169812012E1,5.579999924E0,1.729999924E1,1.812232048E0,3.790092468E0,2.500000000E0,2.100000000E1
9.387088197E2,5.162321776E1,6.974547000E0,4.619875138E1,9.093072510E1,5.650000095E0,3.020000076E1,1.816916637E0,3.790092468E0,2.500000000E0,2.100000000E1
9.397107304E2,5.162318308E1,6.974585530E0,4.684486010E1,9.157696533E1,3.579999924E0,1.318999939E2,1.823361910E0,3.790092468E0,2.500000000E0,2.100000000E1
9.407086635E2,5.162312948E1,6.974621070E0,4.524024366E1,8.997253418E1,7.269999981E0,1.688000031E2,1.826041790E0,3.790092468E0,2.500000000E0,2.100000000E1
9.417070647E2,5.162310540E1,6.974619460E0,4.639703395E1,9.112939453E1,4.940000057E0,2.136999969E2,1.830051066E0,3.790092468E0,2.500000000E0,2.100000000E1
9.427085618E2,5.162307629E1,6.974585190E0,4.705004963E1,9.178247070E1,4.969999790E0,2.263999939E2,1.835945781E0,3.790092468E0,2.500000000E0,2.100000000E1
9.437088246E2,5.162311261E1,6.974522990E0,4.565188831E1,9.038415527E1,5.679999828E0,3.083999939E2,1.839130565E0,3.790092468E0,2.500000000E0,2.100000000E1
9.447090919E2,5.162313439E1,6.974493030E0,4.617944104E1,9.091162109E1,3.859999895E0,3.287999878E2,1.842769781E0,3.790092468E0,2.500000000E0,2.100000000E1
9.457089697E2,5.162316261E1,6.974519730E0,4.662396257E1,9.135607910E1,3.549999952E0,2.750000000E1,1.845672529E0,3.790092468E0,2.500000000E0,2.100000000E1
9.467080350E2,5.162317748E1,6.974554290E0,4.579640501E1,9.052850342E1,3.269999981E0,5.020000076E1,1.848107102E0,3.790092468E0,2.500000000E0,2.100000000E1
9.477101398E2,5.162319248E1,6.974579980E0,4.648521190E1,9.121728516E1,2.549999952E0,6.590000153E1,1.850287285E0,3.790092468E0,2.500000000E0,2.100000000E1
9.487082776E2,5.162318693E1,6.974610270E0,4.622644475E1,9.095855713E1,2.160000086E0,1.081999969E2,1.851699945E0,3.790092468E0,2.500000000E0,2.100000000E1
9.497089118E2,5.162318048E1,6.974627900E0,4.629385630E1,9.102600098E1,1.879999995E0,1.536000061E2,1.853502270E0,3.790092468E0,2.500000000E0,2.100000000E1
9.507081929E2,5.162316799E1,6.974644540E0,4.617857249E1,9.091076660E1,2.109999895E0,1.491000061E2,1.854713716E0,3.790092468E0,2.500000000E0,2.100000000E1
9.517086725E2,5.162315921E1,6.974654930E0,4.641962758E1,9.115185547E1,1.230000019E0,1.566000061E2,1.855368320E0,3.790092468E0,2.500000000E0,2.100000000E1
9.527077715E2,5.162315334E1,6.974655650E0,4.657799590E1,9.131024170E1,7.500000000E-1,1.760000000E2,1.856013383E0,3.790092468E0,2.500000000E0,2.100000000E1
9.537082312E2,5.162314766E1,6.974653750E0,4.692935990E1,9.166162109E1,7.099999785E-1,1.883000031E2,1.856722295E0,3.790092468E0,2.500000000E0,2.100000000E1
9.547101258E2,5.162314196E1,6.974649150E0,4.698867265E1,9.172094727E1,5.699999928E-1,2.051999969E2,1.857428935E0,3.790092468E0,2.500000000E0,2.100000000E1
9.557100146E2,5.162313573E1,6.974647130E0,4.726496188E1,9.199725342E1,6.100000143E-1,2.005000000E2,1.857626754E0,3.790092468E0,2.500000000E0,2.100000000E1
9.567123368E2,5.162313473E1,6.974649500E0,4.768909044E1,9.242138672E1,0.000000000E0,0.000000000E0,1.857916490E0,3.790092468E0,2.500000000E0,2.100000000E1
9.577086809E2,5.162313334E1,6.974645950E0,4.731195276E1,9.204425049E1,3.100000024E-1,2.593999939E2,1.858482849E0,3.790092468E0,2.500000000E0,2.100000000E1
9.587104094E2,5.162312911E1,6.974641380E0,4.698815216E1,9.172045898E1,5.500000119E-1,2.365000000E2,1.859056697E0,3.790092468E0,2.500000000E0,2.100000000E1
9.597104882E2,5.162312395E1,6.974641240E0,4.737912820E1,9.211145020E1,3.899999857E-1,2.030000000E2,1.859619508E0,3.790092468E0,2.500000000E0,2.100000000E1
9.607168646E2,5.162312012E1,6.974646570E0,4.736373201E1,9.209606934E1,0.000000000E0,0.000000000E0,1.859809600E0,3.790092468E0,2.500000000E0,2.100000000E1
9.617078765E2,5.162311918E1,6.974648870E0,4.714143746E1,9.187377930E1,4.399999976E-1,1.948999939E2,1.860236327E0,3.790092468E0,2.500000000E0,2.000000000E1
9.627126624E2,5.162312199E1,6.974653080E0,4.717287573E1,9.190521240E1,0.000000000E0,0.000000000E0,1.860358084E0,3.790092468E0,2.500000000E0,2.000000000E1
9.637080395E2,5.162312236E1,6.974654740E0,4.718642539E1,9.191876221E1,0.000000000E0,0.000000000E0,1.860399554E0,3.790092468E0,2.500000000E0,2.100000000E1
9.647114795E2,5.162312251E1,6.974654190E0,4.714608201E1,9.187841797E1,0.000000000E0,0.000000000E0,1.860444936E0,3.790092468E0,2.500000000E0,2.100000000E1
9.657097493E2,5.162312233E1,6.974653600E0,4.717446326E1,9.190679932E1,0.000000000E0,0.000000000E0,1.860560983E0,3.790092468E0,2.500000000E0,2.100000000E1
9.667083326E2,5.162312152E1,6.974652540E0,4.675887328E1,9.149121094E1,0.000000000E0,0.000000000E0,1.860810346E0,3.790092468E0,2.500000000E0,2.100000000E1
9.677085077E2,5.162311938E1,6.974651460E0,4.670772030E1,9.144006348E1,0.000000000E0,0.000000000E0,1.860917441E0,3.790092468E0,2.500000000E0,2.100000000E1
9.687080021E2,5.162311894E1,6.974650080E0,4.661091827E1,9.134326172E1,0.000000000E0,0.000000000E0,1.861049808E0,3.790092468E0,2.500000000E0,2.100000000E1
9.697132313E2,5.162311775E1,6.974650030E0,4.682032641E1,9.155267334E1,0.000000000E0,0.000000000E0,1.861111145E0,3.790092468E0,2.500000000E0,2.100000000E1
9.707080214E2,5.162311751E1,6.974649230E0,4.683595129E1,9.156829834E1,0.000000000E0,0.000000000E0,1.861283057E0,3.790092468E0,2.500000000E0,2.200000000E1
9.717085944E2,5.162311597E1,6.974649010E0,4.703168665E1,9.176403809E1,0.000000000E0,0.000000000E0,1.861337289E0,3.790092468E0,2.500000000E0,2.200000000E1
9.727094368E2,5.162311561E1,6.974648480E0,4.703284565E1,9.176519775E1,0.000000000E0,0.000000000E0,1.862282062E0,3.790092468E0,2.500000000E0,2.200000000E1
9.737104485E2,5.162310998E1,6.974638230E0,4.703704809E1,9.176940918E1,7.500000000E-1,2.413999939E2,1.863440527E0,3.790092468E0,2.500000000E0,2.200000000E1
9.747096322E2,5.162310480E1,6.974623670E0,4.801836691E1,9.275073242E1,9.100000262E-1,2.388999939E2,1.865238630E0,3.790092468E0,2.500000000E0,2.200000000E1
9.757083396E2,5.162309901E1,6.974599350E0,4.733367561E1,9.206604004E1,1.809999943E0,2.506000061E2,1.866726341E0,3.790092468E0,2.524051666E0,2.200000000E1
9.767067080E2,5.162309506E1,6.974578760E0,4.794030776E1,9.267266846E1,9.900000095E-1,2.501999969E2,1.867649115E0,3.790092468E0,2.702646732E0,2.100000000E1
9.777094008E2,5.162309479E1,6.974565400E0,4.832819539E1,9.306054688E1,8.100000024E-1,2.503999939E2,1.868117909E0,3.790092468E0,2.797889471E0,2.100000000E1
9.787095690E2,5.162309651E1,6.974559200E0,4.822914507E1,9.296148682E1,6.100000143E-1,2.503000031E2,1.868275686E0,3.790092468E0,2.734061956E0,2.200000000E1
9.797094214E2,5.162309559E1,6.974560940E0,4.970851116E1,9.444085693E1,1.800000072E-1,2.495000000E2,1.868414739E0,3.790092468E0,2.654040813E0,2.200000000E1
9.807086106E2,5.162309496E1,6.974562680E0,5.031843231E1,9.505078125E1,0.000000000E0,0.000000000E0,1.868853147E0,3.790092468E0,2.661190510E0,2.200000000E1
9.817145119E2,5.162309666E1,6.974568410E0,5.080311322E1,9.553546143E1,0.000000000E0,0.000000000E0,1.869130541E0,3.790092468E0,2.818137407E0,2.200000000E1
9.827095306E2,5.162309465E1,6.974570790E0,5.048169435E1,9.521405029E1,0.000000000E0,0.000000000E0,1.869206105E0,3.790092468E0,2.810208797E0,2.200000000E1
9.837098497E2,5.162309488E1,6.974569760E0,5.039063135E1,9.512298584E1,0.000000000E0,0.000000000E0,1.869223832E0,3.790092468E0,2.667668343E0,2.200000000E1
9.847091166E2,5.162309498E1,6.974569960E0,5.042993814E1,9.516229248E1,0.000000000E0,0.000000000E0,1.869269661E0,3.790092468E0,2.666707039E0,2.100000000E1
9.857098759E2,5.162309538E1,6.974569800E0,5.034235399E1,9.507470703E1,0.000000000E0,0.000000000E0,1.869412074E0,3.790092468E0,2.620861769E0,2.100000000E1
9.867100945E2,5.162309512E1,6.974571820E0,5.026550845E1,9.499786377E1,0.000000000E0,0.000000000E0,1.869459765E0,3.790092468E0,2.637992382E0,2.100000000E1
9.877097082E2,5.162309554E1,6.974571680E0,5.027759476E1,9.500994873E1,0.000000000E0,0.000000000E0,1.869652813E0,3.790092468E0,2.591290236E0,2.100000000E1
9.887087570E2,5.162309495E1,6.974569050E0,5.041504616E1,9.514739990E1,1.899999976E-1,2.503999939E2,1.869742847E0,3.790092468E0,2.692232370E0,2.100000000E1
9.897123171E2,5.162309573E1,6.974569400E0,5.041327818E1,9.514562988E1,0.000000000E0,0.000000000E0,1.869872749E0,3.790092468E0,2.716255188E0,2.000000000E1
9.907095783E2,5.162309568E1,6.974571280E0,5.047657008E1,9.520892334E1,0.000000000E0,0.000000000E0,1.870086310E0,3.790092468E0,2.673125029E0,1.900000000E1
9.917088701E2,5.162309721E1,6.974573150E0,5.051813815E1,9.525048828E1,0.000000000E0,0.000000000E0,1.870242364E0,3.790092468E0,2.708970785E0,1.900000000E1
9.927085648E2,5.162309744E1,6.974570920E0,5.015955896E1,9.489190674E1,1.800000072E-1,2.461000061E2,1.870645540E0,3.790092468E0,2.625673532E0,1.900000000E1
9.937106559E2,5.162309915E1,6.974565770E0,5.005428224E1,9.478662109E1,3.700000048E-1,3.055000000E2,1.871258673E0,3.790092468E0,2.517958403E0,1.900000000E1
9.947105062E2,5.162310308E1,6.974559540E0,5.025156416E1,9.498388672E1,5.000000000E-1,3.253999939E2,1.871413324E0,3.790092468E0,2.535307407E0,1.900000000E1
9.957168337E2,5.162310306E1,6.974557300E0,5.032950767E1,9.506182861E1,0.000000000E0,0.000000000E0,1.871493846E0,3.790092468E0,2.500000000E0,2.000000000E1
9.967094917E2,5.162310372E1,6.974556820E0,5.030564524E1,9.503796387E1,0.000000000E0,0.000000000E0,1.872060680E0,3.790092468E0,2.500000000E0,2.000000000E1
9.977094604E2,5.162310364E1,6.974548610E0,5.103056571E1,9.576287842E1,4.399999976E-1,2.767000122E2,1.872421078E0,3.790092468E0,2.500000000E0,2.000000000E1
9.987122110E2,5.162310053E1,6.974547140E0,5.144700047E1,9.617932129E1,0.000000000E0,0.000000000E0,1.872678543E0,3.790092468E0,2.598844528E0,2.100000000E1
9.997111249E2,5.162309825E1,6.974547790E0,5.196414412E1,9.669647217E1,0.000000000E0,0.000000000E0,1.873652724E0,3.790092468E0,2.691019297E0,2.100000000E1
1.000707699E3,5.162309088E1,6.974540160E0,5.208986044E1,9.682220459E1,5.400000215E-1,2.048000031E2,1.874784761E0,3.790092468E0,2.599379063E0,2.100000000E1
1.001707975E3,5.162308206E1,6.974531970E0,5.108019692E1,9.581256104E1,7.300000191E-1,2.056999969E2,1.876732722E0,3.790092468E0,2.710585117E0,2.100000000E1
1.002709508E3,5.162306763E1,6.974515970E0,5.132870135E1,9.606109619E1,1.480000019E0,2.163000031E2,1.878248402E0,3.790092468E0,2.727393627E0,2.200000000E1
1.003713490E3,5.162305763E1,6.974501050E0,5.164515021E1,9.637756348E1,9.300000072E-1,2.375000000E2,1.879613481E0,3.790092468E0,2.879331112E0,2.100000000E1
1.004712101E3,5.162305493E1,6.974481760E0,5.238410931E1,9.711651611E1,8.199999928E-1,2.383000031E2,1.880599894E0,3.790092468E0,3.000808954E0,2.100000000E1
1.005711032E3,5.162305629E1,6.974467640E0,5.264840615E1,9.738079834E1,4.399999976E-1,2.386000061E2,1.881442586E0,3.790092468E0,2.936491013E0,2.100000000E1
1.006710539E3,5.162305714E1,6.974455510E0,5.209366921E1,9.682604980E1,4.799999893E-1,2.386000061E2,1.883034860E0,3.790092468E0,3.169694901E0,2.100000000E1
1.007710520E3,5.162305647E1,6.974432470E0,5.227654582E1,9.700891113E1,1.529999971E0,2.636000061E2,1.884399217E0,3.790092468E0,3.033481598E0,2.100000000E1
1.008707325E3,5.162305318E1,6.974413430E0,5.304010016E1,9.777246094E1,9.399999976E-1,2.388999939E2,1.885413938E0,3.790092468E0,3.107583523E0,2.000000000E1
1.009712851E3,5.162304827E1,6.974401040E0,5.301757293E1,9.774993896E1,8.199999928E-1,2.390000000E2,NaN,3.790092468E0,2.875911236E0,2.100000000E1
